timestamp_ms,channel,sample_0,sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7,sample_8,sample_9,sample_10,sample_11
1771936200023,TP9,-8.3008,6.3477,60.0586,48.3398,4.8828,20.0195,64.9414,74.2188,29.7852,-12.2070,23.4375,61.5234
1771936200024,AF7,26.8555,16.6016,7.3242,18.0664,36.6211,37.1094,25.8789,30.2734,30.2734,9.7656,-13.1836,-14.1602
1771936200099,TP10,18.0664,3.9063,34.6680,77.1484,35.1563,-14.6484,20.9961,86.4258,49.8047,-25.8789,-10.2539,72.7539
1771936200099,AF8,24.9023,30.7617,25.8789,28.3203,26.3672,27.8320,34.1797,34.1797,37.5977,31.7383,34.1797,32.2266
1771936200099,TP9,29.2969,1.9531,30.7617,87.4023,47.8516,-2.9297,26.3672,89.3555,71.7773,4.8828,3.4180,58.1055
1771936200099,AF7,13.1836,31.7383,15.6250,9.2773,23.9258,22.4609,19.0430,16.6016,16.1133,17.5781,10.2539,6.3477
1771936200114,TP10,77.6367,2.4414,-2.4414,55.6641,87.8906,26.8555,-18.5547,15.1367,69.8242,36.1328,-6.8359,1.9531
1771936200114,AF8,16.6016,24.4141,30.7617,12.2070,6.3477,24.4141,34.6680,31.2500,26.3672,41.5039,55.1758,29.2969
1771936200114,TP9,66.4063,10.7422,0.4883,47.3633,73.2422,23.9258,-7.3242,24.4141,79.5898,51.2695,4.3945,14.1602
1771936200114,AF7,4.3945,6.8359,13.1836,1.4648,-7.8125,8.7891,14.1602,8.7891,5.3711,23.4375,40.0391,13.1836
1771936200157,TP10,54.6875,41.9922,-9.2773,10.2539,64.9414,68.8477,-1.9531,-27.8320,14.6484,57.6172,18.0664,-12.6953
1771936200157,AF8,8.7891,18.5547,36.1328,30.2734,0.0000,1.4648,25.8789,35.1563,26.3672,16.6016,28.3203,37.1094
1771936200158,TP9,63.4766,62.5000,19.5313,11.7188,47.8516,74.2188,26.8555,-4.8828,28.3203,69.3359,33.6914,4.3945
1771936200159,AF7,-14.6484,-5.8594,14.1602,16.1133,1.4648,-2.9297,5.3711,11.7188,7.8125,6.3477,23.9258,34.1797
1771936200201,TP10,10.7422,67.3828,44.9219,-22.4609,5.8594,80.0781,58.5938,-15.1367,-9.7656,66.8945,84.9609,25.8789
1771936200202,AF8,12.2070,0.9766,25.8789,31.7383,20.9961,11.7188,21.9727,32.2266,32.2266,33.2031,30.7617,31.7383
1771936200203,TP9,15.6250,64.4531,59.0820,5.8594,5.8594,75.6836,90.3320,10.2539,-3.9063,79.1016,101.5625,30.2734
1771936200203,AF7,8.3008,-17.0898,-8.3008,14.1602,15.1367,2.4414,14.1602,22.9492,16.1133,12.2070,11.7188,31.7383
1771936200262,TP10,3.4180,42.4805,79.5898,29.2969,0.4883,42.9688,80.5664,27.3438,-29.2969,0.9766,68.3594,64.9414
1771936200262,AF8,30.7617,27.8320,24.4141,28.8086,36.6211,52.2461,37.1094,22.4609,34.6680,26.3672,14.6484,31.2500
1771936200263,TP9,4.8828,63.4766,103.0273,41.0156,-12.2070,22.4609,81.0547,56.1523,1.4648,7.3242,65.4297,67.8711
1771936200264,AF7,34.1797,15.6250,8.7891,21.9727,27.8320,26.8555,14.1602,13.6719,30.2734,25.8789,11.7188,10.7422
1771936200309,AF8,52.7344,52.7344,24.4141,5.3711,23.9258,40.0391,23.9258,14.1602,28.3203,35.1563,20.9961,0.9766
1771936200309,TP9,31.2500,30.2734,64.9414,83.9844,36.1328,5.3711,33.2031,68.8477,34.6680,1.4648,13.1836,54.1992
1771936200309,AF7,39.5508,66.4063,37.5977,4.8828,20.9961,33.6914,20.5078,5.3711,18.5547,37.1094,24.4141,3.9063
1771936200309,TP10,16.6016,15.1367,50.2930,60.0586,5.8594,-17.5781,20.0195,46.3867,6.3477,-25.3906,-12.6953,33.2031
1771936200352,TP10,27.3438,-12.6953,-1.4648,56.6406,53.7109,-15.1367,-31.2500,17.0898,49.8047,-17.5781,-64.4531,-9.7656
1771936200352,AF8,15.6250,33.6914,38.0859,19.5313,8.7891,34.1797,37.5977,24.9023,29.2969,31.2500,29.7852,27.8320
1771936200353,TP9,43.4570,-4.8828,11.2305,70.3125,67.3828,9.7656,-22.4609,13.1836,65.9180,15.6250,-40.5273,10.7422
1771936200353,AF7,17.0898,40.5273,51.2695,33.6914,14.6484,26.3672,21.9727,4.3945,3.9063,13.6719,13.6719,14.1602
1771936200398,AF8,19.0430,34.6680,41.5039,33.6914,28.8086,29.7852,23.4375,21.9727,21.9727,20.0195,33.2031,42.9688
1771936200398,TP10,51.2695,16.1133,-43.9453,-17.0898,68.3594,42.4805,-39.0625,-26.8555,41.9922,45.4102,-15.1367,-10.7422
1771936200398,TP9,70.3125,37.5977,-9.2773,2.9297,62.5000,60.5469,0.4883,0.4883,69.3359,75.6836,15.1367,8.7891
1771936200399,AF7,16.6016,31.7383,42.4805,29.7852,26.3672,35.6445,19.0430,16.6016,14.6484,0.4883,11.7188,31.7383
1771936200442,TP10,41.5039,64.4531,14.6484,-3.4180,37.1094,76.6602,34.1797,-13.1836,14.6484,56.1523,50.7813,-0.9766
1771936200442,AF8,11.2305,-13.1836,10.2539,40.0391,31.2500,1.9531,12.6953,30.7617,22.4609,-5.8594,1.4648,31.2500
1771936200443,TP9,45.4102,74.2188,33.2031,3.9063,35.6445,83.0078,58.5938,14.6484,23.4375,67.8711,71.2891,20.5078
1771936200444,AF7,24.9023,8.7891,22.4609,46.3867,36.6211,5.3711,0.4883,18.5547,24.4141,0.0000,-2.9297,16.1133
1771936200486,TP10,-11.2305,51.2695,60.5469,0.0000,-19.5313,27.8320,75.1953,21.4844,-24.4141,14.1602,68.3594,36.6211
1771936200487,AF8,25.8789,10.7422,7.3242,16.1133,17.0898,12.6953,10.7422,22.9492,31.7383,21.9727,7.3242,15.6250
1771936200488,TP9,12.6953,70.8008,76.1719,13.1836,-10.2539,38.0859,95.2148,36.6211,-20.5078,6.3477,54.6875,44.4336
1771936200488,AF7,30.2734,29.7852,5.8594,1.9531,9.2773,10.7422,10.2539,19.5313,29.7852,17.5781,-3.4180,4.8828
1771936200533,TP10,-22.9492,2.9297,70.8008,46.3867,-19.5313,-15.6250,52.2461,76.1719,-6.3477,-37.5977,16.1133,63.4766
1771936200533,AF8,26.3672,31.7383,26.3672,19.5313,35.1563,43.4570,33.2031,27.8320,35.1563,31.2500,15.1367,8.7891
1771936200534,TP9,-9.7656,-1.4648,63.9648,49.8047,-19.5313,-16.1133,52.7344,75.1953,11.2305,-11.2305,26.8555,71.7773
1771936200535,AF7,25.8789,34.6680,24.4141,10.2539,9.7656,13.6719,22.9492,25.3906,22.9492,27.3438,22.9492,14.1602
1771936200593,TP10,12.6953,-36.1328,-1.4648,58.5938,38.0859,-2.9297,6.8359,36.6211,36.6211,-15.1367,-34.1797,6.3477
1771936200593,AF8,13.6719,22.9492,29.7852,19.0430,23.9258,50.2930,46.8750,12.6953,10.7422,31.7383,32.7148,16.6016
1771936200594,TP9,30.7617,-14.6484,6.8359,60.5469,52.2461,13.1836,21.9727,53.7109,46.3867,5.8594,0.9766,42.9688
1771936200595,AF7,18.0664,25.3906,30.7617,20.9961,22.9492,50.2930,59.5703,33.6914,21.9727,28.8086,20.9961,11.7188
1771936200638,TP10,34.1797,-11.7188,-32.2266,0.4883,52.2461,39.0625,-6.3477,8.3008,56.1523,48.8281,-0.4883,-8.7891
1771936200638,AF8,18.0664,44.9219,44.4336,10.7422,-2.9297,26.3672,44.4336,26.8555,4.3945,16.1133,41.0156,42.9688
1771936200638,TP9,77.6367,44.9219,26.3672,35.1563,77.1484,69.3359,20.5078,12.6953,48.3398,62.5000,22.4609,5.3711
1771936200638,AF7,16.1133,34.6680,41.9922,27.3438,15.6250,37.1094,56.1523,34.1797,3.4180,16.1133,44.9219,41.5039
1771936200681,TP10,51.7578,66.8945,5.3711,-7.3242,53.2227,88.3789,21.4844,-16.1133,24.4141,73.2422,26.3672,-27.8320
1771936200697,AF8,20.9961,15.1367,34.1797,32.2266,25.3906,30.2734,30.7617,36.6211,53.7109,42.4805,31.2500,35.1563
1771936200697,TP9,49.8047,73.2422,22.9492,4.3945,61.5234,97.1680,37.5977,2.9297,43.9453,92.7734,60.5469,2.9297
1771936200698,AF7,16.6016,20.5078,36.6211,31.2500,28.8086,28.8086,28.8086,31.2500,35.6445,27.8320,32.2266,44.9219
1771936200727,TP10,-2.4414,47.3633,27.8320,-27.3438,-20.0195,45.4102,52.7344,-15.1367,-25.8789,8.3008,29.2969,-17.5781
1771936200727,AF8,34.1797,25.8789,32.7148,45.4102,41.0156,39.5508,43.4570,45.4102,44.4336,26.8555,25.8789,46.3867
1771936200728,TP9,10.2539,59.5703,57.1289,11.2305,15.1367,70.3125,80.0781,26.3672,9.2773,50.2930,85.4492,28.3203
1771936200729,AF7,32.7148,12.6953,17.0898,30.7617,42.4805,43.4570,30.2734,29.7852,46.3867,50.2930,39.0625,33.2031
1771936200774,TP10,-53.2227,-30.7617,10.7422,-19.5313,-66.8945,-46.3867,5.3711,-5.8594,-66.8945,-76.6602,-12.2070,12.2070
1771936200774,TP9,-6.8359,18.5547,65.9180,56.1523,9.2773,21.9727,85.4492,95.7031,20.5078,-2.4414,54.1992,76.1719
1771936200774,AF8,44.9219,28.3203,13.6719,30.2734,53.7109,51.7578,37.5977,43.9453,45.4102,37.1094,28.8086,21.9727
1771936200774,AF7,42.4805,40.5273,31.7383,41.5039,47.8516,41.5039,38.0859,50.7813,52.7344,31.7383,17.5781,39.5508
1771936200818,TP10,-40.5273,-49.3164,-4.3945,32.7148,-10.2539,-36.1328,-0.9766,62.9883,47.3633,-18.0664,-14.6484,39.5508
1771936200818,AF8,40.5273,61.5234,43.4570,24.4141,41.0156,54.6875,32.7148,15.6250,35.1563,41.5039,28.3203,6.3477
1771936200819,TP9,24.9023,6.8359,43.4570,82.5195,45.4102,7.3242,24.4141,75.6836,69.3359,21.9727,27.8320,76.1719
1771936200820,AF7,60.0586,49.8047,41.0156,40.5273,38.0859,36.6211,29.7852,21.9727,40.5273,62.9883,50.2930,24.9023
1771936200862,TP10,36.1328,-38.0859,-52.2461,21.4844,69.3359,17.0898,-8.7891,51.7578,85.9375,19.0430,-25.8789,-6.8359
1771936200862,AF8,20.9961,45.4102,37.5977,21.4844,14.1602,33.6914,47.3633,40.5273,15.1367,7.3242,26.3672,28.8086
1771936200863,TP9,92.7734,52.7344,19.0430,60.0586,104.9805,46.3867,18.5547,80.0781,111.8164,59.0820,16.6016,27.3438
1771936200863,AF7,32.7148,41.9922,34.6680,26.3672,28.3203,43.9453,52.2461,64.9414,46.3867,25.8789,33.2031,22.9492
1771936200906,TP10,48.8281,34.1797,-22.4609,-20.0195,35.6445,49.3164,-3.4180,-26.8555,14.6484,51.2695,-0.4883,-43.9453
1771936200907,AF8,15.6250,23.9258,37.5977,25.3906,11.2305,20.5078,49.3164,44.4336,6.3477,10.7422,39.5508,39.5508
1771936200908,TP9,80.0781,73.7305,41.5039,37.1094,83.0078,91.3086,27.3438,10.7422,34.1797,89.8438,59.5703,-3.4180
1771936200908,AF7,16.6016,32.2266,43.9453,37.5977,27.8320,26.3672,44.4336,47.3633,19.0430,26.8555,50.2930,38.5742
1771936200954,AF7,16.6016,6.8359,26.8555,48.3398,43.9453,25.3906,39.5508,56.1523,39.0625,26.8555,26.3672,29.7852
1771936200954,TP9,14.1602,73.2422,56.6406,4.8828,9.7656,69.8242,75.1953,6.8359,-18.5547,49.3164,76.6602,15.6250
1771936200954,TP10,-13.1836,44.9219,17.0898,-37.5977,-20.9961,46.3867,40.0391,-21.4844,-29.2969,28.3203,49.3164,-7.3242
1771936200954,AF8,22.4609,11.7188,23.4375,40.0391,28.8086,19.5313,39.0625,50.2930,38.0859,35.1563,32.7148,26.8555
1771936201012,TP10,-28.3203,32.2266,76.6602,10.7422,-25.8789,15.1367,68.8477,45.8984,2.9297,16.1133,75.6836,66.4063
1771936201012,AF8,28.8086,44.9219,43.9453,43.9453,55.1758,55.6641,41.9922,41.9922,55.1758,43.9453,24.9023,26.8555
1771936201013,TP9,-2.4414,47.3633,83.4961,32.7148,-7.3242,40.5273,80.0781,37.5977,3.4180,25.8789,93.2617,72.2656
1771936201013,AF7,40.0391,49.3164,38.5742,44.4336,58.5938,54.1992,39.5508,35.1563,49.3164,46.3867,27.8320,37.1094
1771936201057,TP10,11.7188,22.4609,69.8242,81.0547,30.2734,9.7656,56.6406,103.0273,56.1523,17.0898,38.5742,89.8438
1771936201057,AF8,53.7109,57.6172,32.7148,19.5313,25.8789,36.1328,34.1797,33.2031,44.4336,40.0391,20.9961,8.7891
1771936201058,TP9,11.2305,10.7422,56.6406,87.8906,49.3164,28.3203,60.5469,95.7031,77.1484,38.5742,39.0625,86.4258
1771936201059,AF7,47.3633,45.4102,34.6680,20.5078,36.1328,46.3867,30.2734,20.9961,45.8984,53.7109,30.2734,18.5547
1771936201102,TP10,74.7070,19.0430,25.8789,101.5625,102.0508,29.7852,12.2070,54.1992,95.7031,48.3398,1.4648,44.9219
1771936201102,AF8,24.4141,37.1094,38.0859,28.3203,32.7148,41.9922,21.9727,0.4883,12.2070,36.6211,28.8086,19.5313
1771936201103,TP9,75.1953,19.0430,23.4375,100.0977,104.4922,29.2969,10.2539,62.0117,105.9570,53.2227,6.8359,40.5273
1771936201103,AF7,43.4570,54.1992,38.5742,41.0156,55.1758,65.9180,53.2227,22.9492,34.1797,64.4531,49.8047,29.7852
1771936201146,TP10,93.7500,47.8516,13.1836,34.1797,82.0313,66.8945,10.2539,12.6953,76.6602,72.7539,13.6719,16.1133
1771936201147,AF8,20.0195,34.6680,40.5273,24.9023,12.2070,17.5781,22.4609,23.4375,33.6914,17.5781,16.1133,33.6914
1771936201147,TP9,92.2852,71.7773,32.2266,39.5508,93.7500,85.9375,24.4141,11.2305,66.8945,67.8711,16.1133,21.9727
1771936201149,AF7,31.7383,61.5234,73.7305,47.3633,20.0195,20.5078,34.1797,36.1328,23.9258,16.6016,36.1328,62.0117
1771936201192,TP10,51.7578,80.5664,45.4102,3.4180,37.1094,88.8672,44.4336,8.7891,24.4141,74.2188,62.9883,0.0000
1771936201193,AF8,10.7422,-3.9063,18.5547,37.1094,28.3203,-2.9297,2.4414,40.5273,41.5039,8.3008,9.7656,38.5742
1771936201193,TP9,53.2227,82.5195,44.4336,6.3477,36.1328,74.2188,44.4336,8.3008,26.3672,75.1953,70.8008,17.5781
1771936201194,AF7,41.9922,20.5078,35.1563,30.2734,9.7656,2.9297,17.5781,30.2734,28.8086,16.6016,19.5313,31.7383
1771936201236,TP10,-3.9063,48.3398,66.4063,20.9961,1.9531,38.5742,70.8008,24.4141,-11.2305,18.5547,76.1719,47.3633
1771936201237,AF8,31.2500,0.0000,11.7188,38.0859,32.2266,20.5078,24.9023,40.0391,31.7383,10.7422,7.3242,16.6016
1771936201238,TP9,-5.8594,44.9219,78.1250,23.4375,-9.2773,28.3203,70.3125,32.2266,-3.4180,21.4844,74.7070,53.7109
1771936201238,AF7,31.2500,20.0195,33.6914,48.3398,26.8555,0.9766,-0.9766,32.2266,42.4805,21.4844,6.8359,16.6016
1771936201283,TP10,-18.5547,-7.3242,68.8477,54.1992,-23.9258,-0.4883,65.4297,62.0117,-5.3711,-29.7852,20.5078,69.8242
1771936201283,AF8,33.2031,35.6445,15.1367,8.3008,23.9258,34.6680,20.9961,6.3477,10.2539,22.9492,26.3672,12.2070
1771936201284,TP9,1.4648,2.4414,72.7539,70.8008,-3.9063,12.2070,73.2422,68.8477,0.9766,-20.9961,19.0430,57.1289
1771936201285,AF7,32.2266,32.2266,23.4375,14.1602,26.3672,44.4336,25.8789,4.8828,13.1836,26.8555,26.8555,20.9961
1771936201342,TP10,12.6953,-41.0156,12.2070,75.6836,40.5273,-10.2539,-4.3945,46.8750,48.3398,1.4648,-4.8828,41.0156
1771936201342,AF8,9.2773,17.5781,21.4844,18.0664,26.3672,34.1797,34.6680,15.1367,5.3711,28.8086,23.9258,12.6953
1771936201343,TP9,20.5078,-12.6953,29.2969,87.8906,49.3164,-11.2305,14.1602,68.3594,68.3594,18.0664,-6.3477,41.9922
1771936201343,AF7,25.3906,37.1094,36.6211,27.3438,34.6680,42.4805,41.5039,23.9258,24.4141,36.6211,24.9023,20.0195
1771936201387,TP10,69.8242,12.2070,-18.0664,16.1133,55.6641,26.3672,-20.5078,-1.4648,70.8008,57.1289,-13.1836,-22.4609
1771936201387,AF8,23.4375,39.0625,40.5273,28.3203,10.7422,23.4375,44.9219,40.5273,27.3438,40.5273,51.2695,30.7617
1771936201388,TP9,84.4727,47.8516,13.6719,36.6211,76.1719,53.2227,8.7891,15.6250,77.6367,72.7539,14.6484,3.4180
1771936201388,AF7,33.6914,56.1523,51.7578,30.7617,24.4141,45.4102,51.7578,40.5273,46.3867,62.9883,53.2227,21.9727
1771936201431,TP10,39.5508,62.0117,3.9063,-12.6953,51.2695,85.9375,18.5547,-18.5547,26.8555,80.5664,33.6914,-19.0430
1771936201432,AF8,18.0664,27.3438,38.0859,38.0859,26.8555,31.2500,52.2461,48.8281,37.1094,33.6914,21.9727,27.8320
1771936201433,TP9,65.9180,92.7734,40.0391,15.1367,56.6406,93.2617,57.1289,19.5313,36.6211,96.6797,63.9648,1.9531
1771936201433,AF7,11.2305,29.2969,43.9453,39.5508,30.7617,30.7617,46.8750,48.3398,34.6680,27.3438,39.0625,52.2461
1771936201477,TP10,3.9063,56.6406,43.9453,-16.1133,-10.2539,59.5703,56.6406,-10.7422,-21.9727,28.3203,52.7344,-9.2773
1771936201477,AF8,49.3164,25.8789,9.7656,28.3203,46.3867,42.9688,26.8555,29.2969,48.3398,41.5039,8.7891,14.6484
1771936201492,TP9,22.9492,72.2656,54.6875,0.0000,10.7422,76.6602,81.0547,18.5547,13.6719,62.5000,78.6133,32.2266
1771936201492,AF7,45.8984,25.3906,21.4844,30.2734,44.4336,46.3867,36.1328,40.5273,50.2930,40.0391,17.5781,29.2969
1771936201521,TP10,-34.1797,4.8828,40.0391,9.2773,-46.3867,-20.5078,50.2930,23.4375,-46.3867,-50.2930,10.2539,47.3633
1771936201522,AF8,37.1094,32.7148,22.4609,34.6680,41.9922,39.5508,23.4375,16.6016,39.0625,42.4805,21.4844,23.9258
1771936201523,TP9,-1.9531,28.3203,79.1016,47.3633,5.3711,24.9023,70.8008,68.3594,23.4375,17.0898,55.1758,80.5664
1771936201523,AF7,47.3633,42.9688,25.8789,30.2734,40.5273,62.0117,56.6406,27.3438,28.8086,31.7383,24.9023,30.2734
1771936201568,TP10,-9.2773,-48.8281,12.6953,62.0117,1.4648,-35.6445,12.6953,69.3359,23.4375,-35.1563,-1.9531,56.6406
1771936201568,AF8,45.4102,42.9688,30.7617,17.0898,25.3906,43.9453,44.9219,30.7617,33.6914,35.6445,27.3438,15.6250
1771936201569,TP9,37.5977,-0.9766,42.4805,99.6094,59.0820,6.8359,28.8086,81.0547,61.5234,-5.3711,-1.4648,65.9180
1771936201570,AF7,47.3633,47.8516,43.4570,41.5039,41.5039,43.9453,43.9453,30.2734,33.2031,38.0859,33.2031,29.7852
1771936201613,TP10,65.4297,5.8594,-8.7891,48.3398,59.5703,0.4883,-24.9023,21.4844,57.6172,11.2305,-22.4609,-6.3477
1771936201613,AF8,26.8555,34.6680,44.9219,43.4570,19.5313,20.9961,39.5508,43.9453,28.8086,35.1563,41.5039,22.4609
1771936201613,TP9,65.9180,6.8359,13.1836,65.9180,86.4258,30.2734,-5.8594,41.0156,77.1484,39.0625,8.3008,19.5313
1771936201614,AF7,38.0859,48.8281,63.4766,58.1055,36.6211,28.8086,31.2500,39.5508,22.9492,26.3672,47.3633,37.5977
1771936201657,TP10,52.2461,45.4102,-17.0898,-15.6250,59.0820,75.6836,15.1367,10.2539,56.1523,66.4063,19.0430,-11.2305
1771936201658,AF8,4.8828,25.3906,33.2031,23.9258,17.5781,15.1367,33.2031,43.4570,24.9023,12.6953,38.5742,46.3867
1771936201658,TP9,74.2188,79.1016,25.8789,-2.9297,62.0117,92.2852,35.1563,12.2070,41.5039,80.0781,46.3867,0.0000
1771936201659,AF7,34.6680,57.6172,55.1758,28.3203,17.0898,25.3906,48.8281,56.1523,38.5742,34.6680,56.6406,53.7109
1771936201701,TP10,15.1367,56.6406,30.7617,-2.9297,9.2773,75.6836,62.9883,-20.5078,-11.7188,57.6172,65.4297,0.0000
1771936201702,AF8,11.7188,-1.4648,23.4375,34.6680,17.0898,7.8125,20.0195,25.8789,24.9023,11.2305,17.5781,40.0391
1771936201703,TP9,20.9961,66.8945,51.2695,13.6719,18.5547,79.1016,74.2188,10.2539,-3.9063,52.2461,80.5664,25.3906
1771936201704,AF7,20.5078,4.3945,30.7617,49.3164,35.1563,28.3203,38.0859,42.4805,39.0625,30.7617,22.9492,31.7383
1771936201761,TP10,-25.8789,30.7617,81.0547,15.6250,-57.1289,-9.2773,43.9453,-13.1836,-57.6172,-37.1094,20.5078,17.5781
1771936201762,AF8,25.8789,18.0664,27.8320,34.1797,29.7852,26.3672,18.5547,20.5078,26.8555,20.5078,13.6719,34.1797
1771936201763,TP9,-1.4648,55.1758,104.4922,45.4102,-4.8828,42.9688,93.2617,41.5039,-7.8125,10.2539,65.4297,63.9648
1771936201763,AF7,35.6445,30.2734,39.5508,38.5742,31.7383,46.3867,38.0859,21.4844,35.6445,33.6914,20.5078,32.7148
1771936201808,AF8,40.5273,27.3438,16.6016,19.0430,41.0156,55.6641,40.5273,19.5313,32.2266,54.1992,33.6914,13.6719
1771936201808,TP10,-37.1094,-37.1094,21.9727,41.0156,-10.2539,-17.5781,25.8789,46.3867,-4.3945,-23.9258,10.7422,58.1055
1771936201808,TP9,9.2773,-5.8594,46.8750,80.0781,33.6914,4.8828,21.4844,56.6406,39.0625,3.4180,25.3906,78.6133
1771936201809,AF7,52.7344,43.4570,13.6719,11.2305,38.5742,58.1055,34.6680,18.5547,41.0156,54.1992,37.5977,35.1563
1771936201851,TP10,35.6445,-21.4844,-9.2773,55.6641,58.1055,-7.8125,-21.4844,38.0859,67.8711,8.3008,-13.6719,44.4336
1771936201852,AF8,38.0859,45.4102,28.3203,19.5313,35.6445,42.9688,28.3203,9.7656,16.1133,34.1797,40.5273,34.6680
1771936201853,TP9,58.5938,4.8828,1.9531,58.1055,73.2422,24.4141,-3.4180,38.5742,86.9141,40.0391,-11.2305,36.1328
1771936201853,AF7,50.2930,44.4336,33.6914,31.7383,48.3398,56.6406,37.1094,16.6016,27.8320,46.8750,49.3164,51.7578
1771936201897,TP10,83.0078,42.4805,0.4883,13.6719,62.9883,36.1328,-17.5781,12.2070,83.0078,63.4766,-7.8125,-3.4180
1771936201897,AF8,14.1602,29.2969,31.2500,8.7891,7.8125,17.0898,24.9023,37.5977,37.5977,20.5078,20.9961,38.0859
1771936201927,TP9,87.8906,50.7813,1.4648,11.7188,73.7305,56.6406,-3.9063,13.1836,83.4961,63.4766,-1.9531,3.9063
1771936201927,AF7,27.3438,33.6914,45.8984,24.4141,10.2539,19.5313,36.6211,43.4570,35.6445,20.5078,16.6016,29.2969
1771936201941,TP10,36.6211,48.3398,11.7188,-7.3242,29.7852,80.0781,43.4570,6.3477,21.4844,62.5000,55.6641,-14.6484
1771936201942,AF8,25.8789,5.8594,21.9727,26.3672,16.6016,5.3711,13.6719,37.5977,25.8789,-2.9297,3.9063,18.5547
1771936201942,TP9,52.2461,83.4961,42.4805,3.9063,27.3438,75.1953,44.9219,10.2539,20.9961,64.4531,56.6406,-4.8828
1771936201943,AF7,20.9961,6.8359,28.8086,35.1563,15.6250,8.3008,24.9023,41.9922,33.6914,11.2305,15.1367,29.2969
1771936201986,TP10,-19.5313,53.7109,61.0352,15.6250,-5.3711,24.9023,64.4531,18.5547,-31.7383,2.9297,61.0352,23.9258
1771936201987,AF8,21.9727,14.1602,21.4844,57.1289,49.8047,9.7656,2.4414,33.6914,46.3867,27.8320,16.6016,23.9258
1771936201987,TP9,-2.9297,55.6641,72.2656,32.7148,-5.8594,24.4141,78.6133,46.8750,-1.4648,13.1836,62.5000,35.1563
1771936201988,AF7,30.2734,18.0664,24.4141,50.2930,36.6211,14.1602,21.9727,46.8750,47.3633,31.7383,13.1836,25.3906
1771936202033,TP10,-15.6250,0.0000,52.7344,32.7148,-42.9688,-44.4336,22.4609,48.3398,-21.9727,-41.5039,20.0195,58.5938
1771936202034,AF8,36.1328,27.3438,18.5547,29.7852,42.4805,47.8516,31.7383,29.2969,39.5508,44.4336,44.4336,25.3906
1771936202034,TP9,-0.9766,4.8828,65.4297,66.8945,-0.9766,0.0000,59.0820,82.5195,14.6484,-11.7188,36.1328,77.1484
1771936202035,AF7,47.8516,35.6445,31.2500,50.7813,54.1992,39.0625,35.6445,47.3633,52.7344,54.1992,41.5039,29.2969
1771936202076,TP10,-1.9531,-36.6211,5.8594,58.1055,28.3203,-22.9492,-3.4180,53.2227,40.5273,-13.6719,-23.9258,30.7617
1771936202077,AF8,31.2500,59.5703,58.5938,38.0859,43.9453,50.2930,37.5977,20.0195,16.6016,45.8984,57.1289,26.8555
1771936202078,TP9,37.5977,0.9766,33.2031,97.1680,69.8242,7.8125,11.2305,63.4766,54.6875,3.9063,8.7891,56.1523
1771936202091,AF7,38.0859,46.3867,56.6406,62.9883,63.4766,61.5234,53.2227,33.2031,24.4141,46.8750,55.1758,33.6914
1771936202137,TP10,62.9883,7.8125,-23.9258,8.7891,47.3633,-1.9531,-44.4336,-25.8789,11.7188,-4.3945,-58.5938,-60.5469
1771936202137,AF8,20.9961,60.5469,49.8047,17.5781,25.3906,42.4805,40.0391,26.3672,13.6719,33.6914,47.3633,25.8789
1771936202138,TP9,79.1016,42.4805,14.1602,39.5508,88.3789,55.6641,7.8125,22.9492,80.0781,69.3359,20.5078,19.5313
1771936202138,AF7,33.2031,68.8477,63.4766,34.1797,31.2500,41.9922,47.3633,38.0859,28.3203,40.5273,63.4766,57.6172
1771936202183,AF8,11.7188,24.9023,41.0156,36.1328,33.6914,40.5273,39.5508,26.8555,17.5781,19.0430,32.7148,39.5508
1771936202183,TP10,1.4648,12.2070,-43.9453,-45.8984,23.4375,61.0352,0.0000,-43.4570,-3.9063,52.7344,11.7188,-36.6211
1771936202183,TP9,72.2656,87.4023,32.2266,9.7656,63.9648,106.9336,49.3164,-2.9297,33.2031,98.6328,66.8945,4.3945
1771936202184,AF7,30.2734,30.7617,44.9219,47.3633,55.6641,55.1758,52.7344,55.1758,41.9922,45.4102,54.1992,60.0586
1771936202227,TP10,11.2305,69.8242,36.1328,-16.1133,-15.6250,61.0352,62.0117,-25.3906,-30.7617,24.4141,59.0820,20.0195
1771936202227,AF8,39.0625,20.5078,28.3203,51.7578,35.1563,28.8086,33.2031,32.2266,51.7578,35.1563,29.2969,57.6172
1771936202228,TP9,24.9023,85.4492,75.6836,19.0430,14.6484,78.6133,83.9844,12.6953,3.9063,50.2930,86.9141,52.2461
1771936202229,AF7,65.9180,53.2227,62.5000,76.1719,64.4531,64.9414,62.9883,58.1055,67.3828,61.5234,59.0820,75.6836
1771936202272,AF8,49.3164,18.5547,10.2539,31.2500,50.2930,45.8984,29.7852,45.8984,62.5000,41.5039,20.5078,32.7148
1771936202273,TP10,-18.0664,8.3008,60.0586,24.9023,-18.5547,15.6250,53.7109,28.8086,-10.2539,-10.7422,35.1563,52.7344
1771936202273,TP9,16.1133,41.5039,83.9844,56.1523,16.6016,39.5508,90.3320,80.5664,35.6445,18.0664,57.1289,84.4727
1771936202274,AF7,67.3828,45.8984,40.5273,55.6641,74.7070,73.7305,59.0820,71.7773,85.9375,69.8242,48.3398,51.7578
1771936202317,TP10,2.4414,-9.7656,35.6445,73.7305,22.4609,-16.6016,11.7188,63.4766,35.6445,-15.6250,5.3711,71.7773
